cluster,count,pct_rows,open_mean,open_median,high_mean,low_mean,volume_mean,volume_median,intraday_range_pct_mean,upper_shadow_pct_mean,lower_shadow_pct_mean
0,339954,0.549172978971906,119.36111152038217,89.19,120.3629956776505,118.33957693805633,2012602.3813663025,1309466.5,0.01613421765327626,0.008054757692383563,0.008076914400689913
1,279075,0.450827021028094,38.758628725611395,38.02,39.21307473833199,38.30139000913733,7134942.971369703,3790707.0,0.02270874156154562,0.011383796164739541,0.011324901149693757
